Object Histogram:

Size	Count	Class description
64	1	org.jruby.ext.socket.RubyUNIXSocket$i$0$0$peeraddr
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_cmp
64	1	org.jruby.ext.openssl.ASN1$ObjectId$s$0$0$register
64	1	org.jruby.ext.openssl.X509Extensions$Extension$i$0$0$to_der
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_and
64	1	org.jruby.RubyStringIO$i$0$0$fcntl
64	1	org.jruby.RubyRegexp$s$0$1$quote
64	1	org.jruby.ext.openssl.Attribute$i$1$0$set_value
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_xor
64	1	org.jruby.RubyDir$s$1$0$rmdir
64	1	org.jruby.ext.openssl.Cipher$i$1$0$set_iv
64	1	org.jruby.ext.socket.RubySocket$i$1$0$bind
64	1	org.jruby.ext.openssl.ASN1$s$1$0$decode
64	1	org.jruby.libraries.ThreadLibrary$SizedQueue$i$1$0$max_set
64	1	org.jruby.RubyNumeric$i$0$0$floor
64	1	org.jruby.java.proxies.ArrayJavaProxy$i$op_aref
64	1	org.jruby.javasupport.JavaClass$i$0$0$primitive_p
64	1	org.jruby.javasupport.JavaClass$i$1$0$op_cmp
64	1	org.jruby.RubyStringIO$i$0$0$print
64	1	org.jruby.RubyArgsFile$s$0$1$seek
64	1	org.jruby.RubyEnumerable$s$find
64	1	org.jruby.RubyTime$i$0$0$usec
64	1	org.jruby.RubyModule$i$define_method
64	1	org.jruby.RubyClass$i$initialize
64	1	org.jruby.RubyRegexp$i$1$0$op_match
64	1	org.jruby.RubyStringIO$i$0$0$chars
64	1	org.jruby.ext.openssl.PKeyRSA$s$0$0$generate
64	1	org.jruby.javasupport.JavaProxyMethods$s$1$0$java_object_set
64	1	org.jruby.ext.openssl.X509Name$i$0$0$hash
64	1	org.jruby.RubyMatchData$i$0$0$inspect
64	1	org.jruby.ext.openssl.NetscapeSPKI$i$0$0$public_key
64	1	org.jruby.RubyBignum$i$1$0$op_aref
64	1	org.jruby.RubyArray$i$shift
64	1	org.jruby.RubyArray$i$1$0$concat
64	1	org.jruby.RubyUnboundMethod$i$0$0$to_proc
64	1	org.jruby.libraries.ThreadLibrary$Queue$i$0$0$clear
64	1	org.jruby.RubyHash$i$0$0$to_s
64	1	org.jruby.RubyArgsFile$s$0$1$each_line
64	1	org.jruby.ext.socket.RubyIPSocket$s$1$0$getaddress
64	1	org.jruby.RubyString$i$sum
64	1	org.jruby.RubyKernel$s$0$1$public_methods
64	1	org.jruby.ext.openssl.X509Cert$i$0$0$serial
64	1	org.jruby.javasupport.JavaObject$i$1$0$marshal_load
64	1	org.jruby.RubyString$i$split
64	1	org.jruby.RubyThreadGroup$i$0$0$enclosed_p
64	1	org.jruby.ext.openssl.Cipher$i$0$2$encrypt
64	1	org.jruby.RubyException$i$0$0$message
64	1	org.jruby.RubyBignum$i$1$0$op_xor
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_mask_bits
64	1	org.jruby.ext.openssl.X509StoreCtx$i$0$0$error_depth
64	1	org.jruby.RubyModule$i$0$0$initialize
64	1	org.jruby.RubyFile$s$0$1$expand_path
64	1	org.jruby.ext.openssl.Digest$i$1$0$update
64	1	org.jruby.RubyFile$s$2$0$rename
64	1	org.jruby.RubyBignum$i$1$0$divmod
64	1	org.jruby.RubyString$i$1$0$op_equal
64	1	org.jruby.RubyEnumerable$s$0$0$none_p
64	1	org.jruby.ext.openssl.HMAC$i$1$0$update
64	1	org.jruby.RubyEnumerable$s$to_a
64	1	org.jruby.RubyFileTest$FileTestFileMethods$s$1$0$executable_real_p
64	1	org.jruby.javasupport.JavaClass$i$0$0$annotations_p
64	1	org.jruby.RubyIconv$s$2$0$open
64	1	org.jruby.java.proxies.JavaProxy$i$java_method
64	1	org.jruby.RubyIO$i$0$0$sync
64	1	org.jruby.libraries.ThreadLibrary$Queue$i$0$0$shutdown
64	1	org.jruby.RubyThread$i$0$3$raise
64	1	org.jruby.ext.socket.RubySocket$i$1$0$connect_nonblock
64	1	org.jruby.javasupport.JavaClass$i$0$0$signers
64	1	org.jruby.RubyStringIO$i$0$0$closed_read_p
64	1	org.jruby.RubyArray$i$1$0$op_diff
64	1	org.jruby.RubyMethod$i$0$0$to_proc
64	1	org.jruby.RubyTime$i$0$0$asctime
64	1	org.jruby.RubyFileStat$i$0$0$file_p
64	1	org.jruby.RubyMatchData$i$0$0$captures
64	1	org.jruby.ext.openssl.X509Store$i$1$0$add_file
64	1	org.jruby.RubyFixnum$i$1$0$op_rshift
64	1	org.jruby.ext.openssl.BN$i$0$0$bn_is_one
64	1	org.jruby.RubyEnumerator$s$0$0$with_index
64	1	org.jruby.RubyClass$i$1$0$initialize_copy
64	4	org.jruby.RubyThread$Status
64	1	org.jruby.RubyIO$s$0$0$popen3
64	1	org.jruby.ext.openssl.PKeyRSA$i$1$0$set_n
64	1	org.jruby.RubyModule$i$0$1$instance_methods
64	1	org.jruby.ext.openssl.PKCS7$i$1$0$add_data
64	1	org.jruby.RubyIO$i$0$0$fileno
64	1	org.jruby.RubyKernel$s$1$0$eql_p
64	1	org.jruby.RubyLocalJumpError$i$0$0$reason
64	1	org.jruby.RubyObject$i$0$0$initialize
64	1	org.jruby.RubyIO$s$0$0$newInstance
64	1	org.jruby.ext.openssl.Cipher$i$0$2$decrypt
64	1	org.jruby.RubyString$i$delete_bang
64	1	org.jruby.javasupport.JavaProxyMethods$s$0$0$rbSynchronized
64	1	org.jruby.ext.socket.RubyUNIXSocket$i$1$0$send_io
64	1	org.jruby.RubyEnumerable$s$0$0$sort_by
64	1	org.jruby.javasupport.JavaClass$i$0$0$component_type
64	1	org.jruby.ext.openssl.PKCS7$i$1$0$add_signer
64	1	org.jruby.javasupport.JavaClass$i$0$0$declared_annotations
64	1	org.jruby.java.addons.KernelJavaAddons$s$0$0$java_require
64	1	org.jruby.ext.socket.RubyUNIXServer$i$1$0$initialize
64	1	org.jruby.RubyHash$i$1$0$merge
64	1	org.jruby.javasupport.JavaProxyMethods$s$0$0$to_s
64	1	org.jruby.javasupport.Java$OldStyleExtensionInherited$s$1$0$inherited
64	1	org.jruby.RubyString$i$op_aset
64	1	org.jruby.RubyHash$i$0$0$invert
64	1	org.jruby.RubyNil$s$0$0$to_f
64	1	org.jruby.java.addons.IOJavaAddons$AnyIO$s$0$0$any_to_inputstream
64	1	org.jruby.ext.openssl.Random$s$1$0$write_random_file
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$private_decrypt
64	1	org.jruby.RubyMatchData$i$1$0$begin
64	1	org.jruby.ext.socket.RubyBasicSocket$i$0$0$recv
64	1	org.jruby.RubyThread$i$0$0$kill_bang
64	1	org.jruby.RubyException$i$0$2$initialize
64	1	org.jruby.RubyMatchData$i$0$0$pre_match
64	1	org.jruby.RubyString$i$0$0$upcase_bang
64	1	org.jruby.RubyKernel$s$0$0$tainted_p
64	1	org.jruby.RubyModule$i$0$0$attr_writer
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_get_p
64	1	org.jruby.ext.openssl.X509Store$i$1$0$add_path
64	1	org.jruby.java.addons.ArrayJavaAddons$s$1$0$copy_data_simple
64	1	org.jruby.RubyKernel$s$0$1$methods
64	1	org.jruby.RubyArray$i$insert
64	1	org.jruby.RubyDigest$DigestInstance$s$0$0$digest_bang
64	1	org.jruby.RubyIO$i$0$0$each_byte
64	1	org.jruby.RubyHash$i$1$0$has_value_p
64	1	org.jruby.ext.openssl.PKCS7$RecipientInfo$i$0$0$serial
64	1	org.jruby.RubyNumeric$i$0$0$nonzero_p
64	1	org.jruby.RubyRange$i$0$0$inspect
64	1	org.jruby.RubyHash$i$1$0$initialize_copy
64	1	org.jruby.ext.openssl.X509Cert$i$1$0$initialize_copy
64	1	org.jruby.RubyStruct$i$initialize
64	1	org.jruby.RubyEnumerable$s$1$0$take
56	1	org.jcodings.specific.NonStrictUTF8Encoding
56	1	com.kenai.jaffl.Platform$OS[]
56	1	com.kenai.jffi.Platform$OS[]
56	1	org.jruby.runtime.load.LoadService
56	1	float[]
56	1	sun.security.provider.NativePRNG$RandomIO
56	1	org.jcodings.specific.UTF8Encoding
56	2	sun.security.jca.ProviderConfig[]
56	1	org.jruby.lexer.yacc.RubyYaccLexer$LexState[]
48	1	java.net.SocketPermission
48	2	java.net.Inet4Address
48	1	org.jruby.internal.runtime.methods.UndefinedMethod
48	1	org.jruby.compiler.JITCompiler$JITCounts
48	3	java.text.AttributedCharacterIterator$Attribute
48	2	sun.security.x509.NetscapeCertTypeExtension
48	3	org.jruby.runtime.assigner.Pre1Rest0Post0Assigner
48	1	org.jcodings.specific.USASCIIEncoding
48	3	java.lang.annotation.RetentionPolicy
48	3	org.jruby.RubyString$NeighborChar
48	1	com.kenai.jaffl.Platform$Darwin
48	2	org.jruby.RubyBoolean
48	3	org.jruby.CompatVersion
48	1	sun.nio.ch.SocketAdaptor
48	2	sun.security.provider.DSAParameters
48	1	org.jruby.internal.runtime.methods.CallConfiguration[]
48	2	sun.security.x509.SubjectKeyIdentifierExtension
48	2	java.util.regex.Pattern$BnM
48	1	org.jruby.RubyGlobal$CaseInsensitiveStringOnlyRubyHash
48	1	com.kenai.jaffl.Platform$CPU[]
48	2	java.io.FileOutputStream
48	3	org.joda.time.format.DateTimeFormatterBuilder$StringLiteral
48	3	org.jruby.RubyRegexp$RegexpCache
48	3	java.io.FilePermissionCollection
48	2	org.jruby.util.WeakIdentityHashMap$Entry[]
48	3	java.util.Collections$UnmodifiableRandomAccessList
48	3	org.joni.constants.CCVALTYPE
48	2	org.jruby.CompatVersion[]
48	3	com.kenai.constantine.platform.darwin.SocketLevel[]
48	3	java.security.CodeSigner[]
48	2	java.util.concurrent.DelayQueue
48	3	sun.text.Normalizer$QuickCheckResult
48	2	java.io.BufferedOutputStream
48	2	org.jruby.RubyGlobal$OutputGlobalVariable
48	2	org.jruby.libraries.ThreadLibrary$ConditionVariable
48	3	org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField
48	1	sun.nio.cs.ISO_8859_1$Encoder
48	2	org.jcodings.util.CaseInsensitiveBytesHash
48	2	java.io.OutputStreamWriter
48	3	org.jruby.internal.runtime.methods.Scoping
48	3	java.nio.charset.CodingErrorAction
48	3	org.jruby.util.io.STDIO
48	2	java.security.AlgorithmParameters
48	2	sun.security.x509.CertificateExtensions
48	2	org.jruby.RubyGlobal$LoadedFeatures
48	2	org.jruby.RubyGlobal$DebugGlobalVariable
48	3	sun.misc.Signal
48	2	org.jruby.RubyBasicObject
48	2	org.joda.time.tz.DateTimeZoneBuilder$Recurrence
48	2	javax.security.auth.AuthPermission
48	2	org.jruby.RubyObject
48	2	sun.security.util.MemoryCache
48	3	java.io.FileInputStream
48	2	java.lang.annotation.RetentionPolicy[]
48	2	rubyobj.SparqlAdapter
48	1	com.kenai.jffi.Platform$CPU[]
48	2	org.jruby.runtime.callsite.ShiftRightCallSite
48	2	java.util.PriorityQueue
48	2	org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset
48	3	java.util.regex.Pattern$Dollar
48	1	org.jruby.RubyGlobal$StringOnlyRubyHash
48	1	org.jruby.RubyUnboundMethod
48	2	java.net.InetAddress$CacheEntry
48	2	sun.security.jca.ProviderList
40	1	sun.nio.cs.StandardCharsets$Cache
40	1	org.jruby.platform.Platform$1
40	1	org.jruby.exceptions.JumpException$RetryJump
40	1	java.nio.channels.Channels$ReadableByteChannelImpl
40	1	sun.nio.cs.StandardCharsets$Aliases
40	1	org.jruby.exceptions.JumpException$RedoJump
40	1	org.jruby.javasupport.JavaClass$Priority[]
40	1	org.jruby.platform.Platform$2
40	1	org.joda.time.chrono.GregorianChronology[]
40	1	org.jruby.ext.posix.POSIXFactory$1
40	1	sun.nio.cs.StandardCharsets$Classes
40	1	org.jruby.RubyTime$1
40	1	sun.nio.ch.KQueueArrayWrapper
40	1	org.jruby.exceptions.JumpException$SpecialJump
40	1	org.jruby.ast.FCallThreeArgBlockNode
40	1	com.kenai.constantine.Platform$1
40	1	org.jruby.RubyTime$2
40	1	org.jruby.javasupport.JavaSupport$1
40	1	org.joda.time.chrono.GJMonthOfYearDateTimeField
40	1	org.jruby.ast.CallThreeArgBlockPassNode
40	1	com.kenai.jffi.Platform$Darwin
40	1	sun.nio.cs.ISO_8859_1$Decoder
40	1	sun.text.IntTrie
40	2	java.net.InetAddress[]
40	1	org.jruby.RubyLocalJumpError$Reason[]
40	1	com.kenai.constantine.Platform$2
40	1	org.jruby.RubyTime$3
40	1	com.kenai.jaffl.LibraryOption[]
40	1	sun.security.x509.NetscapeCertTypeExtension$MapEntry[]
40	1	org.jruby.exceptions.JumpException$NextJump
40	1	sun.text.CharTrie
32	1	org.joda.time.chrono.BasicChronology$HalfdayField
32	2	java.net.InetAddress$Cache
32	1	org.jruby.util.KCode[]
32	2	java.lang.InheritableThreadLocal
32	1	org.jruby.runtime.encoding.EncodingService
32	1	java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
32	1	sun.security.jca.ServiceId[]
32	2	java.util.Currency
32	1	org.jruby.compiler.FastSwitchType[]
32	1	java.util.concurrent.TimeUnit[]
32	2	com.kenai.jaffl.provider.jffi.Library
32	1	org.jruby.internal.runtime.ThreadService
32	2	sun.security.util.Cache$EqualByteArray
32	2	com.kenai.jffi.CallingConvention
32	2	sun.security.util.BitArray
32	2	sun.security.x509.CertificateAlgorithmId
32	2	java.util.Collections$UnmodifiableSet
32	2	sun.security.x509.CertificateSubjectName
32	1	org.jruby.runtime.backtrace.TraceType$Gather[]
32	2	java.util.TreeMap$1
32	2	sun.security.jca.ProviderList$3
32	2	java.lang.StackTraceElement[]
32	1	org.joni.constants.CCSTATE[]
32	1	org.joda.time.chrono.BasicDayOfMonthDateTimeField
32	1	org.jruby.RubyEncoding[]
32	1	org.jruby.RubyString$EmptyByteListHolder[]
32	1	org.jruby.util.ClassCache
32	2	java.lang.Boolean
32	1	sun.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl
32	2	org.joda.time.field.ZeroIsMaxDateTimeField
32	2	sun.misc.NativeSignalHandler
32	2	sun.security.x509.CertificateIssuerName
32	2	org.jruby.RubyContinuation$Continuation[]
32	1	org.jruby.ext.openssl.x509store.VerifyParameter[]
32	2	java.util.LinkedHashSet
32	2	sun.security.x509.CertificateVersion
32	1	org.jruby.runtime.CallType[]
32	2	java.util.concurrent.Executors$RunnableAdapter
32	1	org.jruby.RubyThreadGroup
32	1	org.jruby.RubySymbol$SymbolTable
32	1	org.joda.time.chrono.BasicYearDateTimeField
32	1	java.lang.OutOfMemoryError[]
32	1	org.jruby.ast.CallSpecialArgBlockNode
32	1	org.jruby.RubyThread$Status[]
32	2	sun.reflect.DelegatingMethodAccessorImpl
32	4	sun.net.www.protocol.jar.Handler
32	1	sun.security.x509.BasicConstraintsExtension
32	1	org.jruby.ast.YieldThreeNode
32	2	sun.security.x509.SerialNumber
32	2	java.nio.ByteOrder
32	2	java.util.concurrent.atomic.AtomicBoolean
32	2	java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
32	2	$Proxy1
32	1	org.jruby.RubyInstanceConfig$CompileMode[]
32	1	org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone
32	1	org.joda.time.chrono.BasicDayOfYearDateTimeField
32	1	org.jruby.runtime.load.LoadService$SuffixType[]
32	1	org.jruby.RubyInstanceConfig$ProfilingMode[]
32	2	java.nio.charset.CoderResult
32	1	org.joda.time.chrono.GJDayOfWeekDateTimeField
32	1	org.jruby.runtime.backtrace.BacktraceData
32	2	sun.security.x509.CertificateX509Key
32	1	org.jruby.ext.openssl.X509Store
32	2	sun.security.x509.CertificateSerialNumber
32	1	org.jruby.parser.Parser
32	2	org.jruby.javasupport.util.ObjectProxyCache$ReferenceType
32	2	org.jruby.util.BuiltinScript
32	1	org.jruby.ast.AttrAssignNode
32	1	org.jruby.runtime.Block$Type[]
32	1	org.jruby.runtime.ObjectSpace
32	2	sun.security.x509.CertificateValidity
32	1	org.jruby.management.ParserStats
32	1	org.joda.time.chrono.BasicWeekyearDateTimeField
32	1	org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField
24	1	java.lang.ThreadLocal[]
24	1	org.jruby.RubyGlobal$MatchMatchGlobalVariable
24	1	org.jruby.ast.ArgsPushNode
24	1	org.jruby.internal.runtime.methods.CallConfiguration$8
24	1	org.jruby.RubyClass$MarshalTuple
24	1	org.jruby.RubyGlobal$BacktraceGlobalVariable
24	1	rubyobj.Logger
24	1	sun.nio.cs.ISO_8859_1
24	1	org.jruby.internal.runtime.methods.CallConfiguration$7
24	1	org.jruby.ast.DSymbolNode
24	1	org.jruby.internal.runtime.methods.CallConfiguration$6
24	1	org.jruby.util.ReferenceReaper
24	1	org.joda.time.chrono.GJYearOfEraDateTimeField
24	1	org.jruby.RubyNil
24	1	sun.security.x509.KeyUsageExtension
24	1	org.joda.time.tz.FixedDateTimeZone
24	1	org.jruby.RubyBinding
24	1	rubyobj.ActiveSupport.Inflector.Inflections
24	1	sun.nio.cs.Surrogate$Parser
24	1	org.jruby.internal.runtime.methods.CallConfiguration$5
24	1	rubyobj.Gem.GemPathSearcher
24	1	org.jruby.RubyGlobal$LastMatchGlobalVariable
24	1	org.jruby.RubyKernel$6
24	1	java.security.CodeSigner
24	1	org.jruby.RubyGlobal$LastlineGlobalVariable
24	1	org.jruby.RubyGlobal$InputGlobalVariable
24	1	rubyobj.Logger.Formatter
24	1	org.jruby.internal.runtime.methods.CallConfiguration$3
24	1	org.jruby.internal.runtime.methods.CallConfiguration$4
24	1	org.jruby.internal.runtime.methods.CallConfiguration$1
24	1	rubyobj.Gem.SourceIndex
24	1	java.nio.DirectByteBuffer$Deallocator
24	1	org.jruby.internal.runtime.methods.CallConfiguration$2
24	1	java.util.JumboEnumSet
24	1	org.jruby.RubyGlobal$PreMatchGlobalVariable
24	1	org.jruby.runtime.GlobalVariable
24	1	org.jruby.internal.runtime.methods.CallConfiguration$9
24	1	org.jruby.RubyGlobal$ErrorInfoGlobalVariable
24	1	org.joni.Region
24	1	sun.nio.cs.UTF_8
24	1	java.nio.channels.SelectionKey[]
24	1	com.kenai.jaffl.provider.jffi.AsmLibraryLoader
24	1	org.jruby.internal.runtime.methods.Framing[]
24	1	org.jruby.ext.posix.MacOSPOSIX
24	1	org.jruby.RubyClassPathVariable
24	1	rubyobj.REXML.Child
24	1	org.jruby.internal.runtime.methods.Scoping[]
24	1	java.util.Collections$SynchronizedList
24	1	org.jruby.runtime.GlobalVariable$Copy
24	1	rubyobj.Net.HTTP
24	1	rubyobj.Logger.LogDevice
24	1	org.jruby.runtime.backtrace.TraceType$Format[]
24	1	java.lang.reflect.ReflectPermission
24	1	org.jruby.RubyGlobal$SafeGlobalVariable
24	1	org.jruby.RubyGlobal$BackRefGlobalVariable
24	1	rubyobj.Source
24	1	rubyobj.Initializer
24	1	java.net.InetSocketAddress
24	1	java.io.UnixFileSystem
24	1	org.jcodings.util.BytesHash
24	1	com.kenai.constantine.platform.darwin.SocketLevel
24	1	rubyobj.TimeBasedTransitionRanking
24	1	rubyobj.BranchAndBound
24	1	org.joda.time.tz.ZoneInfoProvider
24	1	java.lang.StringCoding$CharsetSD
24	1	org.joda.time.format.DateTimeFormatterBuilder$UnpaddedNumber
24	1	sun.nio.cs.US_ASCII
24	1	org.jruby.javasupport.JavaClass$StaticFieldGetterInstaller
24	1	org.jruby.util.io.STDIO[]
24	1	org.jruby.javasupport.util.ObjectProxyCache$ReferenceType[]
24	1	org.jruby.ast.RootNode
24	1	org.jruby.RubyEnumerable$20
24	1	org.jruby.RubyGlobal$LineNumberGlobalVariable
24	1	rubyobj.SparqlResultParser
24	1	java.util.Random[]
24	1	org.jruby.ext.posix.LazyPOSIX
24	1	rubyobj.Serimi
24	1	java.lang.ArithmeticException
24	1	org.jruby.RubyGlobal$NonEffectiveGlobalVariable
24	1	com.kenai.jffi.CallingConvention[]
24	1	org.jruby.RubyGlobal$LastExitStatusVariable
24	1	java.lang.NullPointerException
24	1	sun.nio.ch.AllocatedNativeObject
24	1	rubyobj.Query
24	1	java.lang.ref.SoftReference[][]
24	1	rubyobj.Logger.LogDevice.LogDeviceMutex
24	1	java.lang.ProcessEnvironment$StringEnvironment
24	1	sun.security.x509.SubjectAlternativeNameExtension
24	1	org.jruby.RubyHash$Found
24	1	org.jruby.ext.posix.JavaLibCHelper
24	1	org.jruby.RubyArray$7
24	1	org.jruby.RubyGlobal$PostMatchGlobalVariable
24	1	rubyobj.FeatureCounter
24	1	rubyobj.REXML.Parsers.StreamParser
24	1	sun.nio.cs.StandardCharsets
24	1	java.io.File[]
24	1	org.jruby.ext.Timeout$1
24	1	org.jruby.RubyString$NeighborChar[]
24	1	org.joni.constants.CCVALTYPE[]
24	1	rubyobj.REXML.Parsers.BaseParser
24	1	org.joda.time.tz.DateTimeZoneBuilder$DSTZone
24	1	org.jruby.RubyGlobal$KCodeGlobalVariable
24	1	org.jruby.RubyGlobal$VerboseGlobalVariable
24	1	org.joda.time.tz.CachedDateTimeZone
24	1	org.jruby.internal.runtime.GlobalVariables
16	1	org.joda.time.chrono.ISOYearOfEraDateTimeField
16	1	rubyjit.to_s_DA902843967AE3B31641B9D6B2F0CA03C3DBDD0D
16	1	rubyjit$get_tokens_A383FA90341944F7D6D1A52186ED29C782C42B0D$block_0$RUBY$__file__
16	1	rubyjit.sub_type_489CF0542C5E7255A8D5460E6E1B30CD54340E93
16	1	rubyjit$query_AF4D05378B10737656E7A988EC56716B07D9028A$block_3$RUBY$__file__
16	1	rubyjit$find_16C45AEDC567E2A3F9D2955444D12727499B2F74$block_0$RUBY$__file__
16	1	rubyjit.blank_node_remover_5CB3A497A5317653FF2E9F57A96B3D7C592F696D
16	1	rubyjit$get_tokens_A383FA90341944F7D6D1A52186ED29C782C42B0D$block_3$RUBY$__file__
16	1	org.jruby.util.Pack$8
16	1	rubyjit.to_s_CB56FB7D4F69149BEB1BF9A717AA1F6AC8CC5FB7
16	1	rubyjit$get_tokens_A383FA90341944F7D6D1A52186ED29C782C42B0D$block_2$RUBY$__file__
16	1	rubyjit.initialize_1F7C9E579CDFCCF7DDEE1E7745A96D13D7AD227C
16	1	java.security.AllPermission
16	1	rubyjit.close_85319771D12EA5C01741534BC118A7AAB3936FB1
16	1	rubyjit.keep_alive?_C89E32B103DC413FC3B458F71330F293735F949F
16	1	rubyjit$filter_B06CC26EF4D23AB00425842CB5A542E038F61824$block_4$RUBY$__file__
16	1	com.kenai.jaffl.provider.jffi.Provider
16	1	rubyjit.\=\^=\__B6324B7B6933E92CC394BB21248259F9D030649F
16	1	rubyjit.dependencies_4E59C1867FE1EA12CC3B061C831D4BCED28ADC60
16	1	rubyjit.text_B743EDF3955D5AB6849C8866CB6AFB29B6660B4D
16	1	org.joda.time.tz.DefaultNameProvider
16	1	org.jruby.runtime.load.LoadService$NormalSearcher
16	1	rubyjit$blank_node_remover_5CB3A497A5317653FF2E9F57A96B3D7C592F696D$block_0$RUBY$__file__
16	1	rubyjit.hm_E2536939CFD086513B2ABEBBD63B3E52D72509F4
16	1	org.jruby.runtime.backtrace.TraceType$Gather$4
16	1	rubyjit$rank_1F6F729991DB57638FEA4B988963A59C3D1DC4FD$block_0$RUBY$__file__
16	1	rubyjit.initialize_9B2CCA5A14B70EE15118B222689339DD7C6BB7A4
16	1	rubyjit$filter_B06CC26EF4D23AB00425842CB5A542E038F61824$block_0$RUBY$__file__
16	1	rubyjit.add_3C2F097EF4FAA023155905400D1F3CB49D3CDB03
16	1	rubyjit.addToken_739C55E14F7BFE85003521D6D0232DE9C84DE0C6
16	1	rubyjit.neighbors_FF712597B56D71FE8F0DCD8F559415E816644A1A
16	1	org.jruby.javasupport.JavaUtil$8
16	1	org.jruby.TopSelfFactory$2
16	1	rubyjit.add_spec_91DF081D242B2CD2EBF59160498419FA80CE247E
16	1	sun.text.Normalizer$NFDMode
16	1	rubyjit.initialize_2CAB88A676D59CF48F7BBC1E5699D26CE49FE850
16	1	rubyjit.entity_47961B6CFD23C7F39D5652A7A550AB63D9F76B80
16	1	java.util.regex.Pattern$Node
16	1	rubyjit.instance_of?_F48A7128750A55E2A5FC4C11A395C0228602281C
16	1	rubyjit.create_from_27D9DD51A0A8719F01B61C46763C7A04BA5082E7
16	1	rubyjit.removeaccents_9472F5CA539DC31DD6F59B84A3B7BE5A8A9E065F
16	1	org.jruby.util.Pack$7
16	1	org.jruby.util.Pack$16
16	1	rubyjit.instance_3A1DB512CF5023BD44808C2998A732DE071DF670
16	1	rubyjit$matching_files_721572F891F76C95B894226A15486770C358CCA3$block_0$RUBY$__file__
16	1	rubyjit.node_expander_7D3B2E2D4A4C017C777D5CCC9D52E5266A2456EF
16	1	rubyjit$permutation_6CD36CA76DC541DD28D7527C660CC8FEC30B07F0$block_2$RUBY$__file__
16	1	rubyjit.update_895167B4911376F176F14F7CFF06F93F3D076124
16	1	rubyjit$perm_860114866194359C5E0944F593F55F6AF208F619$block_1$RUBY$__file__
16	1	rubyjit.version_1_2?_0DB4711567A58A2EC0DA0929662A50A1DD9E5201
16	1	java.lang.Runnable[]
16	1	rubyjit.initialize_13ED69B3C4E97DBAEB33992633E99CF4F0BE4BDF
16	1	rubyjit$post_form_54258449C1D64D6F905DE44382AD08ED1F86D904$block_0$RUBY$__file__
16	1	rubyjit$perm_860114866194359C5E0944F593F55F6AF208F619$block_2$RUBY$__file__
16	1	org.jruby.util.Pack$17
16	1	java.util.regex.Pattern$JavaIdentifierIgnorable
16	1	rubyjit.parse_43999F8EA524EB81367DEC2EB7DA8400EEA0683B
16	1	org.jruby.javasupport.JavaUtil$13
16	1	rubyjit.initialize_A8A5715131E02418931D3EFEDF8B05184322DC71
16	1	rubyjit.parse_xml_3B8686D4A9E3A1B537B45E56A2C3A600BE548D12
16	1	org.jruby.management.BeanManagerImpl
16	1	rubyjit.parse_E026FCDF1AD04F6B08C37D47456D6974D85AA85D
16	1	rubyjit.default_port_90C81781A9DA7A7BD652E8A3A95AC51B3754A57E
16	1	rubyjit.to_s_F179DEA7FA1D3B93CEFB888FEEEE9EEAD4226970
16	1	org.jruby.compiler.JITCompiler
16	1	rubyjit.\=\^=\__CA550C0DFA0BF044C624F945C8089CE8343CD18A
16	1	rubyjit.full_gem_path_F0CC45E0C97227F9B5EB000F6BD0A79B993A951B
16	1	rubyjit$filter_B06CC26EF4D23AB00425842CB5A542E038F61824$block_5$RUBY$__file__
16	1	rubyjit.body_2363E859AB39A16FFB3B63448121161BFBC44B25
16	1	rubyjit.unnormalize_5C3424E2519E8284F57656F8C596472AAF1F8644
16	1	rubyjit.betha2_F8A413F2D572592436ABF6F37B18E8253E7A408F
16	1	rubyjit.apply_55E82042E2C524E2084DD2D50E1BC985BF65C960
16	1	org.jruby.javasupport.JavaUtil$16
16	1	rubyjit.create_node_182B2C083D2C2B063817D5B3EBBA82E35049C8ED
16	1	java.util.regex.Pattern$JavaJavaIdentifierStart
16	1	rubyjit.addr_port_DC815B69BD9FC2BEF535A4D451367C3C1C4FA3C6
16	1	java.nio.charset.CoderResult$1
16	1	java.util.regex.Pattern$JavaTitleCase
16	1	rubyjit$request_A6B7C3757A2005FC2A6CA95C9F9CA9A83B604C6C$block_1$RUBY$__file__
16	1	org.jruby.Ruby$CallTraceFuncHook
16	1	rubyjit$initialize_9FFD7936C93B2FA4E78CC51FF56BE551BF6DD8A6$block_0$RUBY$__file__
16	1	rubyjit.to_hash_105B3650265F6A7EB031EE367151C0E3A413DD09
16	1	rubyjit.reading_body_6E0473C1FD665828E372CFE6EDDC2F43CA30829F
16	1	rubyjit$build_E32752461A6FDDF8A20F2401B24B653DF6DE9262$block_3$RUBY$__file__
